NULL,1,00:01:00,4,2,"The starting salaries of individuals with an MBA degree are normally distributed with a mean of $40,000 and a standard deviation of $5,000. What is the probability that a randomly selected individual with an MBA degree will get a starting salary of at least $47,500?
 a. 	0.4332
 b. 	0.9332
 c. 	0.0668
 d. 	0.5000",c,,
NULL,1,00:01:00,2,1,"Oriental Reproductions, Inc. is a company that produces handmade carpets with oriental designs.  The production records show that the monthly production has ranged from 1 to 5 carpets. The production levels and their respective probabilities are shown below.
Production	
Per Month	Probability
1	           0.01
2	           0.04
3	           0.10
4	           0.80
5	           0.05
The standard deviation for the production is
 a. 	4.32
 b. 	3.74
 c. 	0.374
 d. 	0.612",d,,
NULL,1,00:01:00,4,0,"The probability that Pete will catch fish when he goes fishing is 0.88. Pete is going to fish 3 days next week. Define the random variable x to be the number of days Pete catches fish. The probability that Pete will catch fish on exactly one day is
 a. 	0.880
 b. 	0.038
 c. 	0.040
 d. 	0.960",b,,
NULL,1,00:01:00,7,1,"The student body of a large university consists of 60% female students.  A random sample of 8 students is selected.  What is the probability that among the students in the sample at least 6 are female?
 a. 	0.3154
 b. 	0.6846
 c. 	0.0168
 d. 	0.8936",a,,
NULL,1,00:01:00,8,6,"The weight of football players is normally distributed with a mean of 200 pounds and a standard deviation of 25 pounds. What is the minimum weight of the middle 95% of the players?
 a. 	196
 b. 	151
 c. 	249
 d. 	190",b,,
NULL,1,00:01:00,5,2,"The time it takes to travel from home to the office is normally distributed with μ = 25 minutes and σ = 5 minutes. What is the probability the trip takes more than 32 minutes?
 a. 	0.9701
 b. 	0.1995
 c. 	0.9192
 d. 	0.0808",d,,
NULL,1,00:01:00,6,5,"Consider the probability distribution below.
x     	f(x)
10     0	.2
20	     0.4
30	     0.3
40	     0.1
The expected value of x equals
 a. 	23
 b. 	25
 c. 	30
 d. 	100",a,,
NULL,1,00:01:00,5,5,"從台灣全省抽樣 1,000 家公司，調查其去年的業績，發現結果如下：業績成長的有 120 家，業績衰退的有 580 家，業績不變的有 300 家，而其中服務業所佔的比例分別為 45%，30%，50%。若從中選取一家公司，所選取的公司不為服務業的機率為若干? 
a. 0.3475 
b. 0.4167 
c. 0.5833 
d. 0.6222",d,,
NULL,1,00:01:00,4,2,"The random variable x is the number of occurrences of an event over an interval of ten minutes. It can be assumed that the probability of an occurrence is the same in any two-time periods of an equal length. It is known that the mean number of occurrences in ten minutes is 5.3. Which of the following discrete probability distributions' properties are satisfied by random variable x?
 
 a. 	Normal
 b. 	Poisson
 c. 	Binomial
 d. 	Hypergeometric",b,,
NULL,1,00:01:00,3,3,"The starting salaries of individuals with an MBA degree are normally distributed with a mean of $40,000 and a standard deviation of $5,000. What percentage of MBA's will have starting salaries of $34,000 to $46,000?
 a. 	38.49%
 b. 	38.59%
 c. 	50%
 d. 	76.98%",d,,
NULL,1,00:01:00,3,3,"The probability that Pete will catch fish when he goes fishing is .88. Pete is going to fish 3 days next week. Define the random variable x to be the number of days Pete catches fish. The expected number of days Pete will catch fish is
 a. 	0.56
 b. 	0.88
 c. 	2.64
 d. 	0.3168",c,,
NULL,1,00:01:00,7,2,"x is a normally distributed random variable with a mean of 6 and a variance of 4. The probability that x is greater than 8.75 is
 a. 	0.9154
 b. 	0.0846
 c. 	0.0775
 d. 	0.9225",b,,
NULL,1,00:01:00,9,4,"The student body of a large university consists of 60% female students.  A random sample of 8 students is selected.  What is the probability that among the students in the sample exactly two are male?
 a. 	0.0896
 b. 	0.2090
 c. 	0.0413
 d. 	0.0007",c,,
NULL,1,00:01:00,5,3,"投一公正骰子一次，定義A,B,C 三事件如下：A={出現數字是偶數}，B={出現數字是小於4}，C={出現數字是大於4}。那麼Pr(A∩(B∪C))為何?(即A∩(B∪C)之機率) 
a. 1/6 
b. 1/3 
c. 1/2 
d. 2/3",b,,
NULL,1,00:01:00,5,4,"Forty-four percent of all registered voters in a national election are female. A random sample of 5 voters is selected.  The probability that there are no females in the sample is
 a. 	0.0551
 b. 	0.9450
 c. 	0.4400
 d. 	0.1649",a,,
NULL,1,00:01:00,4,3,"The random variable x is the number of occurrences of an event over an interval of ten minutes. It can be assumed that the probability of an occurrence is the same in any two time periods of an equal length. It is known that the mean number of occurrences in ten minutes is 5.3. The appropriate probability distribution for the random variable is
 a. 	discrete.
 b. 	continuous.
 c. 	either discrete or continuous depending on how the interval is defined.
 d. 	binomial.",a,,
NULL,1,00:01:00,6,3,"A professor at a local university noted that the exam grades of her students were normally distributed with a mean of 73 and a standard deviation of 11.  If 69.5 percent of the students received grades of C or better, what is the minimum score of those who received C's?
 a. 	70.39
 b. 	67.39
 c. 	50.39
 d. 	65.39",b,,
NULL,1,00:01:00,6,3,"A continuous random variable may assume
 a. 	any numerical value in an interval or collection of intervals.
 b. 	finite number of values in a collection of intervals.
 c. 	an infinite sequence of values.
 d. 	only the positive integer values in an interval.",a,,
NULL,1,00:01:00,6,3,"某公司生產鬧鐘，有10%的不良率。此公司為了商譽，對每一個鬧鐘做品質檢驗以區分產品是否不良，並分類為“通過”或“不通過”，若檢驗員有5%的機會分類錯誤，如果只有被分類為“通過”的鬧鐘，可對外販賣；被分類為“不通過”的，則被鬧鐘報廢丟棄。問可對外販賣的燈泡中，是良品的百分比，最接近下列那一項?
a. 90% 
b. 93% 
c. 96% 
d. 99%",d,,
NULL,1,00:01:00,4,2,"某疾病的發生率為1%，而某藥廠宣稱他們發展出一種很準確的檢測藥劑：若有病則檢測結果為陽性(有病)的機率是99%，若無病則檢測結果為陰性(沒病)的機率也是99%。現隨機選一人，則檢測結果為陽性的機率最接近：
a. 1% 
b. 2% 
c. 50% 
d. 99%",b,,
NULL,1,00:01:00,6,4,"Roth is a computer-consulting firm. The number of new clients that they have obtained each month has ranged from 0 to 6. The number of new clients has the probability distribution that is shown below.
Number of	
New Clients	Probability
0	        0.05
1	        0.10
2	        0.15
3	        0.30
4	        0.25
5	        0.10
6	        0.05
The expected number of new clients per month is
 a. 6
 b. 0
 c. 3.1
 d. 3",c,,
NULL,1,00:01:00,8,8,"假設台灣地區婦女就業調查中發現，40%在上班，60%為家庭主婦。若已知在上班工作的婦女中，大學畢業者佔 50%；在家庭工作的家庭主婦中，大學畢業者佔60%。. 從所有婦女中隨機抽取一人，其為大學畢業者的機率是多少?
a. 0.45 
b. 0.56 
c. 0.67 
d. 0.78",b,,
NULL,1,00:01:00,4,1,"The student body of a large university consists of 65% female students.  A random sample of 8 students is selected.  What is the probability that among the students in the sample at least 6 are male?
 a. 	0.0036
 b. 	0.1691
 c. 	0.4278
 d. 	0.0253",d,,
NULL,1,00:01:00,6,5,"Forty-four percent of all registered voters in a national election are female.  A random sample of 5 voters is selected. 
The probability that the sample contains 2 female voters is
 a. 	0.6600
 b. 	0.6114
 c. 	0.5000
 d. 	0.3400",d,,
NULL,1,00:01:00,6,6,"A sample of 2,500 people was asked how many cups of coffee they drink in the morning. You are given the following sample information.
Cups of Coffee	Frequency
0	700
1	900
2	500
3	400
	2,500
The expected number of cups of coffee is
 a. 	1
 b. 	1.24
 c. 	1.5
 d. 	1.03",b,,
NULL,1,00:01:00,3,0,"Roth is a computer-consulting firm. The number of new clients that they have obtained each month has ranged from 0 to 6. The number of new clients has the probability distribution that is shown below.
Number of	
New Clients	Probability
0	        0.05
1	        0.10
2	        0.15
3	        0.30
4	        0.25
5	        0.10
6	        0.05
The variance is
 a. 	1.45
 b. 	2.09
 c. 	3.1
 d. 	9.61",b,,
NULL,1,00:01:00,7,5,"袋中有相同大小的1 個黑球與2 個白球。事件A 表示第1 球取到白球，事件B表示第2 球取到白球。一次取1 球，而且取出不放回，則下列敘述何者正確：
a. A 與B 是互斥事件且A 與B 是獨立事件
b. A 與B 是互斥且事件A 與B 是相依事件
c.  A 與B 不互斥且事件A 與B 是相依事件
d. A 與B 不互斥且A 與B 是獨立事件",c,,
NULL,1,00:01:00,1,0,"The random variable x is the number of occurrences of an event over an interval of ten minutes. It can be assumed that the probability of an occurrence is the same in any two time periods of an equal length. It is known that the mean number of occurrences in ten minutes is 5.3. The probability that there are less than 3 occurrences is
 a. 	.0659.
 b. 	.0948.
 c. 	.1016.
 d. 	.1239.",c,,
NULL,1,00:01:00,5,3,"x is a normally distributed random variable with a mean of 7 and a standard deviation of 2. The probability that x is between 6.48 and 7.56 is
 a. 	0.9524
 b. 	0.0476
 c. 	0.7872
 d. 	0.2128",d,,
NULL,1,00:01:00,7,5,"從台灣全省抽樣 1,000 家公司，調查其去年的業績，發現結果如下：業績成長的有 150 家，業績衰退的有 550 家，業績不變的有 300 家，而其中服務業所佔的比例分別為 45%，30%，50%。 若從中選取一家公司，其為服務業的機率為若干?
a.  0.3825 
b.  0.4016 
c.  0.4167 
d.  0.4207",a,,
NULL,1,00:01:00,5,2,"A numerical description of the outcome of an experiment is called a 
a. descriptive statistic. 
b. probability function. 
c. variance. 
d. random variable. ",d,,
NULL,1,00:01:00,2,1,"A probability distribution showing the probability of x successes in n trials, where the probability of success does not change from trial to trial, is termed a 
a. geometric  probability distribution. 
b. binomial  probability distribution. 
c. hypergeometric  probability distribution. 
d. Poisson  probability distribution.",b,,
NULL,1,00:01:00,5,2,"A manufacturing company has 5 identical machines that produce nails. The probability that a machine will break down on any given day is  0.1. Define a random variable X to be the number of machines that will break down in a day. What is the appropriate probability distribution for X? 
a. binomial probability distribution. 
b. negative binomial probability distribution. 
c. hypergeometric probability distribution. 
d. Poisson  probability distribution.",a,,
NULL,1,00:01:00,10,9,"使用機率函數作為隨機變數之權重所計算之加權平均值，稱為 
a. 變異數 
b. 標準差 
c. 期望值 
d. 變異係數",c,,
NULL,1,00:01:00,2,1,"某抵押貸款公司之顧客中有4%會拖欠付款。選出五個顧客樣本，正好有二個顧客拖欠之機率為何？ 
a.  0.2592 
b.  0.0142 
c.  0.9588 
d.  0.7408",b,,
NULL,1,00:01:00,7,5,"In the textile industry, a manufacturer is interested in the number of blemishes or flaws occurring in each 100 feet of material. The probability distribution that has the greatest chance of applying to this situation is the 
a. binomial probability distribution. 
b. negative binomial probability distribution. 
c. hypergeometric probability distribution. 
d. Poisson  probability distribution.",d,,
NULL,1,00:01:00,6,2,"Which of the following is not a characteristic of an experiment where the binomial probability distribution is applicable? 
a. The experiment has a sequence of n identical trials 
b. Exactly two outcomes are possible on each trial 
c. The trials are dependent 
d. The probabilities of the outcomes do not change from one trial to another",c,,
NULL,1,00:01:00,3,3,"The key difference between the binomial and hypergeometric distribution is that, with the hypergeometric distribution 
a. the probability of success must be less than 0.5. 
b. the probability of success changes from trial to trial. 
c. the trials are independent of each other. 
d. the random variable is continuous.",b,,
NULL,1,00:01:00,4,4,"兩組數值有相同的平均數，則 
a.  它們的標準差一定也相等 
b.  它們的中位數一定也相等 
c.  它們的眾數一定也相等 
d.  其他的位置參數不一定會相同",d,,
NULL,1,00:01:00,8,7,"When a percentage of the smallest and largest values are deleted from a data set, the mean of the remaining data values is the 
a.  geometric mean. 
b.  weighted mean. 
c.  trimmed mean. 
d.  interquartile mean.",c,,
NULL,1,00:01:00,8,8,"The first quartile 
a.  contains at least one third of the data elements. 
b.  is the same as the 25th percentile. 
c.  is the same as the 50th percentile. 
d.  is the same as the 75th percentile.",b,,
NULL,1,00:01:00,6,5,"The interquartile range is 
a.  the 50th percentile. 
b.  another name for the variance. 
c.  the difference between the largest and smallest values. 
d.  the difference between the third quartile and the first quartile.",d,,
NULL,1,00:01:00,10,2,"When data are positively skewed, the mean will usually be 
a.  greater than the median. 
b.  smaller than the median. 
c.  equal to the median. 
d.  positive.",a,,
NULL,1,00:01:00,4,3,"The variance can never be 
a.  zero. 
b.  larger than the standard deviation. 
c.  negative. 
d.  smaller than the standard deviation.",c,,
NULL,1,00:01:00,5,5,"In a city, 60% of the residents live in houses and 40% of the residents live in apartments. Of the people who live in houses, 20% own their own business. Of the people who live in apartments, 15% own their own business. If a person owns his or her own business, find the probability that he or she lives in a house. 
a.  0.43
b.  0.67
c.  0.75
d.  0.81",b,,
NULL,1,00:01:00,9,7,"The correlation coefficient ranges between 
a.  0 and 1. 
b.  -1 and +1. 
c.  minus infinity and plus infinity. 
d.  1 and 100.",b,,
NULL,1,00:01:00,7,6," The value of the sum of the deviations from the mean, i.e., ??(xi - x )? must always be 
a.  less than the zero. 
b.  negative. 
c.  either positive or negative depending on whether the mean is negative or positive. 
d.  zero.",d,,
NULL,1,00:01:00,7,6,"The geometric mean of 2, 4, 8 is 
a.  4.67
b.  5.0 
c.  16 
d.  4.0",d,,
NULL,1,00:01:00,1,0,"The most common graphical presentation of quantitative data is a 
a.  histogram. 
b.  bar chart.
c.  stem and leaf display. 
d.  pie chart.",a,,
NULL,1,00:01:00,9,9,"The most frequently occurring value of a data set is called the 
a.  mean. 
b.  median. 
c.  mode. 
d.  outlier.",c,,
NULL,1,00:01:00,6,6,"When n-1 is used in the denominator to compute variance, 
a.  the data set is a sample. 
b.  the data set is a population. 
c.  the data set could be either a sample or a population. 
d.  the data set is from a census.",a,,
NULL,1,00:01:00,6,4,"Which of the following is not a measure of variability of a single variable? 
a.  Range 
b.  Covariance 
c.  Standard deviation 
d.  Interquartile range",b,,
NULL,1,00:01:00,8,7,"An important numerical measure of the shape of a distribution is the 
a.  variance. 
b.  z-score. 
c.  coefficient of variation. 
d.  skewness.",d,,
NULL,1,00:01:00,2,1,"In a box plot, data value x is considered an outlier if 
a.  x < Q1 - 1.0(IQR) or x > Q3 + 1.0(IQR)
b.  x < Q2 - 1.0(IQR) or x > Q2 + 1.0(IQR) 
c.  x < Q1 - 1.5(IQR) or x > Q3 + 1.5(IQR) 
d.  x < Q2 -1.5(IQR) or x > Q2 + 1.5(IQR)",c,,
NULL,1,00:01:00,5,2,"The probability of randomly selecting 4 good quarts of milk in succession from a cooler containing 20 quarts of which 5 have spoiled is 
a.  0.143 
b.  0.282 
c.  0.014 
d.  0.035",b,,
NULL,1,00:01:00,6,3,"In how many ways can 7 graduate students be assigned to 1 triple and 2 double hotel rooms during a conference? 
a.  210 
b.  420 
c.  1260 
d.  2520",a,,
NULL,1,00:01:00,10,6,"How many distinct permutations can be made from the letters of the word CONTINUITY? 
a. 10! 
b. 10!/2! 
c. 10!/6! 
d. 453600",d,,
NULL,1,00:01:00,3,0,"As a company manager, there is a 0.40 probability that you will be promoted this year. There is a 0.72 probability that you will get a promotion, a raise, or both. The probability of getting a promotion and a raise is 0.25. Then getting a raise and being promoted are 
a.  independent events. 
b.  mutually exclusive. 
c.  both independent and mutually exclusive. 
d.  neither independent nor mutually exclusive.",d,,
NULL,1,00:01:00,3,2,"The probability that a doctor correctly diagnoses a particular illness is 0.8. Given that the doctor makes an incorrect diagnosis, the probability that the patient files a lawsuit is 0.9. What is the probability that the doctor makes an incorrect diagnosis and the patient sues? 
a.  0.98 
b.  0.63 
c.  0.18 
d.  0.9.",c,,
NULL,1,00:01:00,2,2,"If Pr(A) = 0.4, Pr(B | A) = 0.35, Pr(A∪B) = 0.69, then Pr(B) = 
a.  0.14
b.  0.43 
c.  0.75 
d.  0.59",b,,
NULL,1,00:01:00,7,7,"If X and Y are mutually exclusive events with Pr(A) = 0.295, Pr(B) = 0.32, then Pr(A | B) = 
a.  0.0944
b.  0.6150
c.  1.0000
d.  0.0000",d,,
NULL,1,00:01:00,6,4,"If Pr(A) = 0.45, Pr(B) = 0.55, and Pr(A∪B) = 0.78, then Pr(A | B) = 
a.  0.00 
b.  0.45 
c.  0.22 
d.  0.40",d,,
NULL,1,00:01:00,9,5,"Assume you have applied for two jobs A and B. The probability that you get an offer for job A is 0.23. The probability of being offered job B is 0.19. The probability of getting at least one of the jobs is 0.38. What is the probability that you will be offered both jobs? 
a.  0.04 
b.  0.0 
c.  0.0437 
d.  0.05",a,,
NULL,1,00:01:00,1,1,"If A and B are mutually exclusive, then 
a.  Pr(A)+Pr(B) = 0
b.  Pr(A)+Pr(B) = 1 
c.  Pr(A∩B) = 0
d.  Pr(A∩B) = 1",c,,
NULL,1,00:01:00,7,6,"Initial estimates of the probabilities of events are known as 
a.  subjective probabilities. 
b.  posterior probabilities. 
c.  conditional probabilities. 
d.  prior probabilities.",d,,
NULL,1,00:01:00,3,1,"In a Statistics class, it was determined that only 60% of the students attend class on Fridays. From past data it was noted that 98% of those who went to class on Fridays pass the course, while only 20% of those who did not go to class on Fridays passed the course. The percentage of students is expected to pass the course is 
a.  0.504 
b.  0.88 
c.  0.668 
d.  0.32",c,,
NULL,1,00:01:00,7,1,"If X and Y are dependent, then 
a.  Var(X) = E(X^2)-E(X)^2
b.  Var(X+Y) = Var(X) + Var(Y)
c. XY=0
d.  E(XY) = E(X)E(Y)",a,,
NULL,1,00:01:00,1,1,"If A and B are independent events with Pr(A) = 0.1 and Pr(B) = 0.4, then 
a.  Pr(A∩B) = 0
b.  Pr(A)Pr(B) = 0.5 
c.  Pr(A|B)= 0.25
d.  Pr(A∪B) = 0.46",d,,
NULL,1,00:01:00,4,3,"The probability that a person flips a coin and gets the third head on the seventh flip is (某人擲硬幣並在第七次時獲得第三個正面的機率是)
a.  0.1172
b.  0.1562 
c.  0.0078 
d.  0.0156",a,,
NULL,1,00:01:00,4,1,"Assume that you have a binomial experiment with p = 0.4 and a sample size of 50. The variance of this distribution is （假設你進行一個p = 0.4，50個樣本的二項實驗。這個分配的變異數為）
a.  20
b.  12
c. 3.46 
d.  144",b,,
NULL,1,00:01:00,3,0,"A researcher has collected the sample data: 13, 15, 12, 13, 12. The interquartile range is 
a. 1 
b. 2 
c. 3 
d. 1.5",b,,
NULL,1,00:01:00,9,0,"Annual revenue for Corning Supplies grew by 5.5% in 2007; 1.1% in 2008; 3.5% in 2009; 1.1% in 2010; and 1.8% in 2011. What is the mean growth annual rate over this period? 
a. 2.493% 
b. 2.586% 
c. 2.60% 
d. 2.637%",b,,
NULL,1,00:01:00,5,1,"If k people are seated in a random manner in a row containing n seats (n > k), what is the probability that the people will occupy k adjacent seats in the row?
a.  k!(n-k+1)!/n!
b.  k(n-k+1)!/n!
c.  k!(n-k)!/n!
d.   k(n-k+1)!/n",a,,
NULL,1,00:01:00,8,4,"If A is a subset of B with Pr(B) > 0, what is the value of Pr(A|B)?
a.  Pr(A∩B)
b.  Pr(A)/Pr(B)
c.  Pr(A)Pr(B)
d.  0",b,,
NULL,1,00:01:00,6,4,"If S is the sample space of an experiment and A is any event in that space, what is the value of Pr(A|S)?
a.  Pr(A∩S)
b.  Pr(A)Pr(S)
c.  Pr(A)
d.  0",c,,
NULL,1,00:01:00,5,3,"For any two events A and B with Pr(B) > 0, then Pr(A' |B) =
a.  Pr(A'∩B)
b.  Pr(A∩B)
c.  1 - Pr(A' |B)
d.  1 - Pr(A|B)",d,,
NULL,1,00:01:00,5,2,"For any three events A, B, and D, such that Pr(D) > 0, then Pr(A∪B|D) =
a.  Pr(A|D) + Pr(B|D) - Pr(A∩B|D)
b.  Pr(A|D) + Pr(B|D) 
c.  Pr(A∩D) + Pr(B∩D) - Pr(A∩B)
d.  Pr(A|D) + Pr(B|D) - Pr(A∩B|D)",a,,
NULL,1,00:01:00,7,5,"If A and B are independent events and Pr(B) < 1, what is the value of Pr(A' |B')?
a.  Pr(A)
b.  Pr(A')
c.  Pr(A∩B)
d.  0",b,,
NULL,1,00:01:00,1,1,"Assuming that A and B are independent events, then the events A' and B' are
a.  mutually exclusice
b.  dependent
c.  independent
d.  undecisive",c,,
NULL,1,00:01:00,8,2,"Suppose that A is an event such that Pr(A) = 0 and that B is any other event. A and B are 
a.  mutually exclusive events
b.  dependent events
c.  independent events
d.  undecisive events",c,,
NULL,1,00:01:00,3,1,"You are a member of a class of 18 students. A bowl contains 18 chips: 1 blue and 17 red. Each student is to take 1 chip from the bowl without replacement. The student who draws the blue chip is guaranteed an 
A for the course. If you have a choice of drawing first, fifth, or last, which position would you choose?
a. the first
b. the fifth
c. the last
d. make no difference",d,,
NULL,1,00:01:00,4,3,"You are a member of a class of 18 students. A bowl contains 18 chips: 2 blue and 16 red. Each student is to take 1 chip from the bowl without replacement. The student who draws the blue chip is guaranteed an A for the course. If you have a choice of drawing first, fifth, or last, which position would you choose?
a. the first
b. the fifth
c. the last
d. make no difference",d,,
NULL,1,00:01:00,3,2,"If and Pr(A)=0.2 and Pr(B)=0.2, and A and B are mutually exclusive, then A and B are 
a. independent.
b. dependent.
c. relation are unknown.
d. Pr(A∪B) = 0.2.",b,,
NULL,1,00:01:00,4,3,"Each individual outcome of an experiment is called
a.  the sample space.
b.  a sample point.
c.  a trial.
d.  an event.",b,,
NULL,1,00:01:00,7,3,"When the assumption of equally likely outcomes is used to assign probability values, the method used to assign probabilities is referred to as the _____ method.
  a.  relative frequency
  b.  subjective
  c.  probability
  d.  Classical",d,,
NULL,1,00:01:00,3,1,"When the results of experimentation or historical data are used to assign probability values, the method used to assign probabilities is referred to as the _____ method.
a.  relative frequency
b.  subjective
c.  classical
d.  posterior",a,,
NULL,1,00:01:00,3,3,"The intersection of two mutually exclusive events
a.  can be any value between 0 to1.
b.  must always be equal to 1.
c.  must always be equal to 0.
d.  can be any positive value.",c,,
NULL,1,00:01:00,9,8,"Events that have no sample points in common are
a.  independent events.
b.  supplements.
c.  mutually exclusive events.
d.  complements.",c,,
NULL,1,00:01:00,8,4,"Two events with nonzero probabilities
a.  can be both mutually exclusive and independent.
b.  can not be both mutually exclusive and independent.
c.  are always mutually exclusive.
d.  are always independent.",b,,
NULL,1,00:01:00,6,6,"The sum of the probabilities of two complementary events is
a.  0.
b.  0.5.
c.  0.57.
d.  1.0.",d,,
NULL,1,00:01:00,5,4,"If P(A) = 0.4, P(B | A) = 0.35, P(A ∪ B) = 0.69, then P(B) =
a.  0.14.
b.  0.43.
c.  0.75.
d.  0.59.",b,,
NULL,1,00:01:00,5,2,"If P(A) = 0.50, P(B) = 0.40 and P(A ∪ B) = 0.88, then P(B | A) =
a.  0.02.
b.  0.03.
c.  0.04.
d.  0.05.",c,,
NULL,1,00:01:00,7,6,"If X and Y are mutually exclusive events with P(A) = 0.295, P(B) = 0.32, then P(A | B) =
a.  0.0944.
b.  0.6150.
c.  1.0000.
d.  0.0000.",d,,
